Content ID,Reaction_type,Reaction_Year,Reaction_Month,Type,Category,Sentiment,Score
140a5163-66d8-4a11-8d4e-a670483bb852,Worried,2020,10,Photo,Science,negative,12.0
140a5163-66d8-4a11-8d4e-a670483bb852,Intrigued,2020,10,Photo,Science,positive,45.0
140a5163-66d8-4a11-8d4e-a670483bb852,Indifferent,2021,5,Photo,Science,neutral,20.0
140a5163-66d8-4a11-8d4e-a670483bb852,Hate,2020,6,Photo,Science,negative,5.0
140a5163-66d8-4a11-8d4e-a670483bb852,Worried,2021,3,Photo,Science,negative,12.0
140a5163-66d8-4a11-8d4e-a670483bb852,Want,2020,8,Photo,Science,positive,70.0
140a5163-66d8-4a11-8d4e-a670483bb852,Cherish,2020,8,Photo,Science,positive,70.0
140a5163-66d8-4a11-8d4e-a670483bb852,Scared,2020,9,Photo,Science,negative,15.0
140a5163-66d8-4a11-8d4e-a670483bb852,Cherish,2021,6,Photo,Science,positive,70.0
140a5163-66d8-4a11-8d4e-a670483bb852,Peeking,2021,5,Photo,Science,neutral,35.0
140a5163-66d8-4a11-8d4e-a670483bb852,Scared,2020,9,Photo,Science,negative,15.0
140a5163-66d8-4a11-8d4e-a670483bb852,Like,2020,7,Photo,Science,positive,50.0
140a5163-66d8-4a11-8d4e-a670483bb852,Disgust,2020,6,Photo,Science,negative,0.0
140a5163-66d8-4a11-8d4e-a670483bb852,Cherish,2021,5,Photo,Science,positive,70.0
140a5163-66d8-4a11-8d4e-a670483bb852,Intrigued,2020,7,Photo,Science,positive,45.0
140a5163-66d8-4a11-8d4e-a670483bb852,Love,2021,4,Photo,Science,positive,65.0
140a5163-66d8-4a11-8d4e-a670483bb852,Interested,2021,3,Photo,Science,positive,30.0
140a5163-66d8-4a11-8d4e-a670483bb852,Peeking,2020,11,Photo,Science,neutral,35.0
140a5163-66d8-4a11-8d4e-a670483bb852,Like,2020,12,Photo,Science,positive,50.0
140a5163-66d8-4a11-8d4e-a670483bb852,Indifferent,2021,2,Photo,Science,neutral,20.0
140a5163-66d8-4a11-8d4e-a670483bb852,Super love,2021,4,Photo,Science,positive,75.0
140a5163-66d8-4a11-8d4e-a670483bb852,Worried,2020,7,Photo,Science,negative,12.0
140a5163-66d8-4a11-8d4e-a670483bb852,Cherish,2021,4,Photo,Science,positive,70.0
140a5163-66d8-4a11-8d4e-a670483bb852,Dislike,2020,6,Photo,Science,negative,10.0
140a5163-66d8-4a11-8d4e-a670483bb852,Disgust,2021,1,Photo,Science,negative,0.0
140a5163-66d8-4a11-8d4e-a670483bb852,Disgust,2021,4,Photo,Science,negative,0.0
140a5163-66d8-4a11-8d4e-a670483bb852,Peeking,2021,3,Photo,Science,neutral,35.0
140a5163-66d8-4a11-8d4e-a670483bb852,Heart,2021,2,Photo,Science,positive,60.0
140a5163-66d8-4a11-8d4e-a670483bb852,Disgust,2021,2,Photo,Science,negative,0.0
140a5163-66d8-4a11-8d4e-a670483bb852,Heart,2021,6,Photo,Science,positive,60.0
140a5163-66d8-4a11-8d4e-a670483bb852,Want,2021,6,Photo,Science,positive,70.0
140a5163-66d8-4a11-8d4e-a670483bb852,Intrigued,2020,10,Photo,Science,positive,45.0
140a5163-66d8-4a11-8d4e-a670483bb852,Worried,2021,4,Photo,Science,negative,12.0
140a5163-66d8-4a11-8d4e-a670483bb852,Adore,2020,10,Photo,Science,positive,72.0
140a5163-66d8-4a11-8d4e-a670483bb852,Peeking,2020,8,Photo,Science,neutral,35.0
140a5163-66d8-4a11-8d4e-a670483bb852,Like,2020,8,Photo,Science,positive,50.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,,2020,8,Audio,Cooking,,
436536b2-6d05-4e20-af6e-cade48b4bcf9,Disgust,2020,11,Audio,Cooking,negative,0.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Heart,2021,4,Audio,Cooking,positive,60.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Adore,2021,4,Audio,Cooking,positive,72.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Interested,2021,2,Audio,Cooking,positive,30.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Love,2021,3,Audio,Cooking,positive,65.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Want,2021,5,Audio,Cooking,positive,70.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Interested,2021,4,Audio,Cooking,positive,30.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Like,2020,10,Audio,Cooking,positive,50.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Disgust,2021,1,Audio,Cooking,negative,0.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Like,2020,12,Audio,Cooking,positive,50.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Heart,2020,12,Audio,Cooking,positive,60.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Peeking,2020,8,Audio,Cooking,neutral,35.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Dislike,2020,7,Audio,Cooking,negative,10.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Peeking,2021,6,Audio,Cooking,neutral,35.0
436536b2-6d05-4e20-af6e-cade48b4bcf9,Cherish,2020,8,Audio,Cooking,positive,70.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,,2021,4,Video,Soccer,,
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Worried,2021,4,Video,Soccer,negative,12.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Hate,2021,5,Video,Soccer,negative,5.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Scared,2020,8,Video,Soccer,negative,15.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Hate,2021,1,Video,Soccer,negative,5.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Intrigued,2021,1,Video,Soccer,positive,45.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Adore,2020,7,Video,Soccer,positive,72.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Heart,2020,11,Video,Soccer,positive,60.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Scared,2021,1,Video,Soccer,negative,15.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Intrigued,2021,3,Video,Soccer,positive,45.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Scared,2021,4,Video,Soccer,negative,15.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Disgust,2021,6,Video,Soccer,negative,0.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Adore,2020,11,Video,Soccer,positive,72.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Scared,2021,2,Video,Soccer,negative,15.0
9c55917b-055c-4ae0-b044-cce9fb89bfa9,Heart,2021,4,Video,Soccer,positive,60.0
5e813176-850f-4791-a750-4961429c2458,,2020,9,Gif,Soccer,,
5e813176-850f-4791-a750-4961429c2458,Adore,2021,5,Gif,Soccer,positive,72.0
5e813176-850f-4791-a750-4961429c2458,Super love,2020,7,Gif,Soccer,positive,75.0
5e813176-850f-4791-a750-4961429c2458,Peeking,2020,8,Gif,Soccer,neutral,35.0
5e813176-850f-4791-a750-4961429c2458,Dislike,2021,6,Gif,Soccer,negative,10.0
5e813176-850f-4791-a750-4961429c2458,Disgust,2020,9,Gif,Soccer,negative,0.0
5e813176-850f-4791-a750-4961429c2458,Adore,2020,12,Gif,Soccer,positive,72.0
5e813176-850f-4791-a750-4961429c2458,Scared,2021,4,Gif,Soccer,negative,15.0
5e813176-850f-4791-a750-4961429c2458,Love,2021,3,Gif,Soccer,positive,65.0
efda0319-e547-484a-84b5-c5041a57502c,,2021,4,Photo,Dogs,,
efda0319-e547-484a-84b5-c5041a57502c,Hate,2021,3,Photo,Dogs,negative,5.0
efda0319-e547-484a-84b5-c5041a57502c,Scared,2021,1,Photo,Dogs,negative,15.0
efda0319-e547-484a-84b5-c5041a57502c,Intrigued,2020,7,Photo,Dogs,positive,45.0
efda0319-e547-484a-84b5-c5041a57502c,Want,2021,3,Photo,Dogs,positive,70.0
efda0319-e547-484a-84b5-c5041a57502c,Adore,2021,4,Photo,Dogs,positive,72.0
efda0319-e547-484a-84b5-c5041a57502c,Indifferent,2020,7,Photo,Dogs,neutral,20.0
efda0319-e547-484a-84b5-c5041a57502c,Disgust,2020,8,Photo,Dogs,negative,0.0
efda0319-e547-484a-84b5-c5041a57502c,Intrigued,2020,8,Photo,Dogs,positive,45.0
efda0319-e547-484a-84b5-c5041a57502c,Adore,2020,8,Photo,Dogs,positive,72.0
efda0319-e547-484a-84b5-c5041a57502c,Indifferent,2021,1,Photo,Dogs,neutral,20.0
efda0319-e547-484a-84b5-c5041a57502c,Adore,2020,12,Photo,Dogs,positive,72.0
efda0319-e547-484a-84b5-c5041a57502c,Like,2020,10,Photo,Dogs,positive,50.0
efda0319-e547-484a-84b5-c5041a57502c,Love,2020,8,Photo,Dogs,positive,65.0
efda0319-e547-484a-84b5-c5041a57502c,Want,2021,4,Photo,Dogs,positive,70.0
efda0319-e547-484a-84b5-c5041a57502c,Super love,2021,4,Photo,Dogs,positive,75.0
efda0319-e547-484a-84b5-c5041a57502c,Scared,2020,11,Photo,Dogs,negative,15.0
efda0319-e547-484a-84b5-c5041a57502c,Scared,2021,4,Photo,Dogs,negative,15.0
efda0319-e547-484a-84b5-c5041a57502c,Cherish,2020,10,Photo,Dogs,positive,70.0
efda0319-e547-484a-84b5-c5041a57502c,Super love,2020,12,Photo,Dogs,positive,75.0
efda0319-e547-484a-84b5-c5041a57502c,Disgust,2020,10,Photo,Dogs,negative,0.0
efda0319-e547-484a-84b5-c5041a57502c,Adore,2020,9,Photo,Dogs,positive,72.0
efda0319-e547-484a-84b5-c5041a57502c,Hate,2021,4,Photo,Dogs,negative,5.0
efda0319-e547-484a-84b5-c5041a57502c,Indifferent,2020,12,Photo,Dogs,neutral,20.0
efda0319-e547-484a-84b5-c5041a57502c,Peeking,2020,12,Photo,Dogs,neutral,35.0
efda0319-e547-484a-84b5-c5041a57502c,Peeking,2021,1,Photo,Dogs,neutral,35.0
efda0319-e547-484a-84b5-c5041a57502c,Disgust,2021,3,Photo,Dogs,negative,0.0
efda0319-e547-484a-84b5-c5041a57502c,Worried,2021,3,Photo,Dogs,negative,12.0
efda0319-e547-484a-84b5-c5041a57502c,Disgust,2021,4,Photo,Dogs,negative,0.0
efda0319-e547-484a-84b5-c5041a57502c,Like,2020,12,Photo,Dogs,positive,50.0
efda0319-e547-484a-84b5-c5041a57502c,Intrigued,2021,6,Photo,Dogs,positive,45.0
efda0319-e547-484a-84b5-c5041a57502c,Intrigued,2020,6,Photo,Dogs,positive,45.0
efda0319-e547-484a-84b5-c5041a57502c,Like,2020,7,Photo,Dogs,positive,50.0
efda0319-e547-484a-84b5-c5041a57502c,Interested,2021,4,Photo,Dogs,positive,30.0
efda0319-e547-484a-84b5-c5041a57502c,Disgust,2021,6,Photo,Dogs,negative,0.0
efda0319-e547-484a-84b5-c5041a57502c,Dislike,2020,9,Photo,Dogs,negative,10.0
efda0319-e547-484a-84b5-c5041a57502c,Like,2020,8,Photo,Dogs,positive,50.0
efda0319-e547-484a-84b5-c5041a57502c,Super love,2021,1,Photo,Dogs,positive,75.0
efda0319-e547-484a-84b5-c5041a57502c,Hate,2020,11,Photo,Dogs,negative,5.0
efda0319-e547-484a-84b5-c5041a57502c,Indifferent,2020,12,Photo,Dogs,neutral,20.0
efda0319-e547-484a-84b5-c5041a57502c,Worried,2021,1,Photo,Dogs,negative,12.0
efda0319-e547-484a-84b5-c5041a57502c,Indifferent,2020,7,Photo,Dogs,neutral,20.0
efda0319-e547-484a-84b5-c5041a57502c,Love,2021,2,Photo,Dogs,positive,65.0
a881e5c8-4f16-4823-85a8-c595fe220385,,2021,5,Video,Soccer,,
a881e5c8-4f16-4823-85a8-c595fe220385,Interested,2021,3,Video,Soccer,positive,30.0
a881e5c8-4f16-4823-85a8-c595fe220385,Intrigued,2020,12,Video,Soccer,positive,45.0
a881e5c8-4f16-4823-85a8-c595fe220385,Heart,2021,2,Video,Soccer,positive,60.0
a881e5c8-4f16-4823-85a8-c595fe220385,Worried,2020,7,Video,Soccer,negative,12.0
a881e5c8-4f16-4823-85a8-c595fe220385,Interested,2020,8,Video,Soccer,positive,30.0
a881e5c8-4f16-4823-85a8-c595fe220385,Intrigued,2020,9,Video,Soccer,positive,45.0
a881e5c8-4f16-4823-85a8-c595fe220385,Adore,2021,4,Video,Soccer,positive,72.0
a881e5c8-4f16-4823-85a8-c595fe220385,Intrigued,2021,6,Video,Soccer,positive,45.0
a881e5c8-4f16-4823-85a8-c595fe220385,Super love,2020,11,Video,Soccer,positive,75.0
520450a4-c852-4a4e-9383-30657dd07533,,2020,12,Photo,Public speaking,,
520450a4-c852-4a4e-9383-30657dd07533,Peeking,2020,10,Photo,Public speaking,neutral,35.0
520450a4-c852-4a4e-9383-30657dd07533,Intrigued,2020,7,Photo,Public speaking,positive,45.0
520450a4-c852-4a4e-9383-30657dd07533,Disgust,2021,5,Photo,Public speaking,negative,0.0
520450a4-c852-4a4e-9383-30657dd07533,Hate,2020,9,Photo,Public speaking,negative,5.0
520450a4-c852-4a4e-9383-30657dd07533,Scared,2021,3,Photo,Public speaking,negative,15.0
520450a4-c852-4a4e-9383-30657dd07533,Interested,2020,8,Photo,Public speaking,positive,30.0
520450a4-c852-4a4e-9383-30657dd07533,Adore,2021,5,Photo,Public speaking,positive,72.0
520450a4-c852-4a4e-9383-30657dd07533,Like,2020,7,Photo,Public speaking,positive,50.0
520450a4-c852-4a4e-9383-30657dd07533,Disgust,2021,5,Photo,Public speaking,negative,0.0
520450a4-c852-4a4e-9383-30657dd07533,Disgust,2020,12,Photo,Public speaking,negative,0.0
520450a4-c852-4a4e-9383-30657dd07533,Adore,2020,8,Photo,Public speaking,positive,72.0
520450a4-c852-4a4e-9383-30657dd07533,Indifferent,2020,8,Photo,Public speaking,neutral,20.0
520450a4-c852-4a4e-9383-30657dd07533,Hate,2020,9,Photo,Public speaking,negative,5.0
520450a4-c852-4a4e-9383-30657dd07533,Adore,2020,11,Photo,Public speaking,positive,72.0
520450a4-c852-4a4e-9383-30657dd07533,Want,2021,1,Photo,Public speaking,positive,70.0
520450a4-c852-4a4e-9383-30657dd07533,Love,2020,8,Photo,Public speaking,positive,65.0
520450a4-c852-4a4e-9383-30657dd07533,Super love,2021,6,Photo,Public speaking,positive,75.0
520450a4-c852-4a4e-9383-30657dd07533,Super love,2020,6,Photo,Public speaking,positive,75.0
520450a4-c852-4a4e-9383-30657dd07533,Want,2020,12,Photo,Public speaking,positive,70.0
520450a4-c852-4a4e-9383-30657dd07533,Hate,2021,3,Photo,Public speaking,negative,5.0
520450a4-c852-4a4e-9383-30657dd07533,Adore,2020,12,Photo,Public speaking,positive,72.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,,2021,1,Audio,Travel,,
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Heart,2021,3,Audio,Travel,positive,60.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Super love,2020,11,Audio,Travel,positive,75.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Cherish,2021,3,Audio,Travel,positive,70.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Dislike,2020,11,Audio,Travel,negative,10.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Peeking,2021,3,Audio,Travel,neutral,35.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Like,2021,2,Audio,Travel,positive,50.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Scared,2021,2,Audio,Travel,negative,15.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Dislike,2020,12,Audio,Travel,negative,10.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Scared,2021,6,Audio,Travel,negative,15.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Like,2021,4,Audio,Travel,positive,50.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Heart,2021,2,Audio,Travel,positive,60.0
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,Hate,2020,9,Audio,Travel,negative,5.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,,2020,7,Audio,Culture,,
c2fbcf27-369b-4385-925a-ca2eca1403c1,Super love,2020,10,Audio,Culture,positive,75.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Like,2020,11,Audio,Culture,positive,50.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Indifferent,2020,8,Audio,Culture,neutral,20.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Cherish,2020,12,Audio,Culture,positive,70.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Worried,2021,2,Audio,Culture,negative,12.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Hate,2020,6,Audio,Culture,negative,5.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Love,2021,4,Audio,Culture,positive,65.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Interested,2021,5,Audio,Culture,positive,30.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Super love,2021,5,Audio,Culture,positive,75.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Scared,2021,3,Audio,Culture,negative,15.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Scared,2020,9,Audio,Culture,negative,15.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Disgust,2021,1,Audio,Culture,negative,0.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Worried,2020,12,Audio,Culture,negative,12.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Cherish,2020,12,Audio,Culture,positive,70.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Heart,2020,8,Audio,Culture,positive,60.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Peeking,2021,5,Audio,Culture,neutral,35.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Worried,2020,8,Audio,Culture,negative,12.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Heart,2021,6,Audio,Culture,positive,60.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Hate,2020,6,Audio,Culture,negative,5.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Adore,2021,2,Audio,Culture,positive,72.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Disgust,2020,12,Audio,Culture,negative,0.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Hate,2020,7,Audio,Culture,negative,5.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Want,2021,1,Audio,Culture,positive,70.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Super love,2020,12,Audio,Culture,positive,75.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Scared,2020,12,Audio,Culture,negative,15.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Worried,2020,12,Audio,Culture,negative,12.0
c2fbcf27-369b-4385-925a-ca2eca1403c1,Want,2021,3,Audio,Culture,positive,70.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,2020,12,Audio,Soccer,,
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Cherish,2021,5,Audio,Soccer,positive,70.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Interested,2020,9,Audio,Soccer,positive,30.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Hate,2021,1,Audio,Soccer,negative,5.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Interested,2020,12,Audio,Soccer,positive,30.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Indifferent,2020,7,Audio,Soccer,neutral,20.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Disgust,2021,1,Audio,Soccer,negative,0.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Super love,2020,9,Audio,Soccer,positive,75.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Love,2020,11,Audio,Soccer,positive,65.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Scared,2021,2,Audio,Soccer,negative,15.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Love,2020,6,Audio,Soccer,positive,65.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Like,2020,10,Audio,Soccer,positive,50.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Heart,2020,7,Audio,Soccer,positive,60.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Love,2021,1,Audio,Soccer,positive,65.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Scared,2021,6,Audio,Soccer,negative,15.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Worried,2020,7,Audio,Soccer,negative,12.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Want,2020,12,Audio,Soccer,positive,70.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Interested,2021,1,Audio,Soccer,positive,30.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Heart,2020,11,Audio,Soccer,positive,60.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Cherish,2020,10,Audio,Soccer,positive,70.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Hate,2020,11,Audio,Soccer,negative,5.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Scared,2020,10,Audio,Soccer,negative,15.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Interested,2021,2,Audio,Soccer,positive,30.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Worried,2020,10,Audio,Soccer,negative,12.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Scared,2020,7,Audio,Soccer,negative,15.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Want,2021,5,Audio,Soccer,positive,70.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Heart,2020,11,Audio,Soccer,positive,60.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Want,2021,5,Audio,Soccer,positive,70.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Hate,2021,2,Audio,Soccer,negative,5.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Indifferent,2021,4,Audio,Soccer,neutral,20.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Super love,2020,11,Audio,Soccer,positive,75.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Worried,2021,6,Audio,Soccer,negative,12.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Adore,2020,8,Audio,Soccer,positive,72.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Super love,2021,5,Audio,Soccer,positive,75.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Scared,2020,7,Audio,Soccer,negative,15.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Adore,2020,10,Audio,Soccer,positive,72.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Heart,2020,9,Audio,Soccer,positive,60.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Adore,2020,12,Audio,Soccer,positive,72.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Dislike,2021,5,Audio,Soccer,negative,10.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Adore,2020,11,Audio,Soccer,positive,72.0
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,Hate,2020,11,Audio,Soccer,negative,5.0
431c5aac-aa89-41e0-99e0-92d237ca9408,,2020,11,Gif,Technology,,
431c5aac-aa89-41e0-99e0-92d237ca9408,Dislike,2020,11,Gif,Technology,negative,10.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Intrigued,2020,7,Gif,Technology,positive,45.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Scared,2021,4,Gif,Technology,negative,15.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Cherish,2021,1,Gif,Technology,positive,70.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Scared,2021,2,Gif,Technology,negative,15.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Hate,2020,9,Gif,Technology,negative,5.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Indifferent,2021,3,Gif,Technology,neutral,20.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Interested,2021,4,Gif,Technology,positive,30.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Dislike,2021,3,Gif,Technology,negative,10.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Hate,2021,2,Gif,Technology,negative,5.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Worried,2020,7,Gif,Technology,negative,12.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Like,2020,10,Gif,Technology,positive,50.0
431c5aac-aa89-41e0-99e0-92d237ca9408,Scared,2021,5,Gif,Technology,negative,15.0
d0f8e229-c57e-460c-a08f-59672c606151,,2020,8,Gif,Soccer,,
d0f8e229-c57e-460c-a08f-59672c606151,Adore,2021,6,Gif,Soccer,positive,72.0
d0f8e229-c57e-460c-a08f-59672c606151,Love,2020,8,Gif,Soccer,positive,65.0
d0f8e229-c57e-460c-a08f-59672c606151,Hate,2020,8,Gif,Soccer,negative,5.0
d0f8e229-c57e-460c-a08f-59672c606151,Scared,2020,7,Gif,Soccer,negative,15.0
d0f8e229-c57e-460c-a08f-59672c606151,Adore,2020,10,Gif,Soccer,positive,72.0
d0f8e229-c57e-460c-a08f-59672c606151,Like,2020,11,Gif,Soccer,positive,50.0
d0f8e229-c57e-460c-a08f-59672c606151,Love,2021,6,Gif,Soccer,positive,65.0
d0f8e229-c57e-460c-a08f-59672c606151,Indifferent,2021,1,Gif,Soccer,neutral,20.0
d0f8e229-c57e-460c-a08f-59672c606151,Scared,2021,2,Gif,Soccer,negative,15.0
d0f8e229-c57e-460c-a08f-59672c606151,Cherish,2021,5,Gif,Soccer,positive,70.0
d0f8e229-c57e-460c-a08f-59672c606151,Disgust,2020,8,Gif,Soccer,negative,0.0
d0f8e229-c57e-460c-a08f-59672c606151,Dislike,2020,7,Gif,Soccer,negative,10.0
d0f8e229-c57e-460c-a08f-59672c606151,Want,2021,2,Gif,Soccer,positive,70.0
d0f8e229-c57e-460c-a08f-59672c606151,Worried,2020,10,Gif,Soccer,negative,12.0
d0f8e229-c57e-460c-a08f-59672c606151,Indifferent,2021,2,Gif,Soccer,neutral,20.0
d0f8e229-c57e-460c-a08f-59672c606151,Love,2021,3,Gif,Soccer,positive,65.0
d0f8e229-c57e-460c-a08f-59672c606151,Scared,2021,6,Gif,Soccer,negative,15.0
d0f8e229-c57e-460c-a08f-59672c606151,Peeking,2021,5,Gif,Soccer,neutral,35.0
d0f8e229-c57e-460c-a08f-59672c606151,Dislike,2021,5,Gif,Soccer,negative,10.0
d0f8e229-c57e-460c-a08f-59672c606151,Hate,2021,1,Gif,Soccer,negative,5.0
d0f8e229-c57e-460c-a08f-59672c606151,Peeking,2020,8,Gif,Soccer,neutral,35.0
d0f8e229-c57e-460c-a08f-59672c606151,Super love,2020,7,Gif,Soccer,positive,75.0
d0f8e229-c57e-460c-a08f-59672c606151,Disgust,2020,10,Gif,Soccer,negative,0.0
d0f8e229-c57e-460c-a08f-59672c606151,Disgust,2021,4,Gif,Soccer,negative,0.0
d0f8e229-c57e-460c-a08f-59672c606151,Want,2020,11,Gif,Soccer,positive,70.0
d0f8e229-c57e-460c-a08f-59672c606151,Worried,2021,5,Gif,Soccer,negative,12.0
d0f8e229-c57e-460c-a08f-59672c606151,Worried,2020,8,Gif,Soccer,negative,12.0
6a30164f-28c3-4d10-b928-66585a85cbb5,,2020,11,Gif,Soccer,,
6a30164f-28c3-4d10-b928-66585a85cbb5,Like,2021,6,Gif,Soccer,positive,50.0
